track_id,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,type,valence,song_uri
5NGZBEZ5hA5svOpEEf2xwH,0.314,0.976,0.0,0.0559,-5.509,0.164,165.135,audio_features,0.109,spotify:track:5NGZBEZ5hA5svOpEEf2xwH
57228fi4euIddbz549oySl,0.508,0.945,0.00191,0.321,-6.242,0.0813,109.998,audio_features,0.261,spotify:track:57228fi4euIddbz549oySl
7eN6IwI7Wn93WVFi3X6NzN,0.532,0.952,0.000198,0.101,-4.827,0.0955,129.965,audio_features,0.574,spotify:track:7eN6IwI7Wn93WVFi3X6NzN
7sBg0bSJHkTS8INzcGKSM4,0.778,0.773,0.103,0.0918,-3.051,0.0776,128.041,audio_features,0.369,spotify:track:7sBg0bSJHkTS8INzcGKSM4
0VtW8a4ovBlELGIjzHIFfL,0.43,0.925,0.719,0.192,-7.11,0.11,137.417,audio_features,0.465,spotify:track:0VtW8a4ovBlELGIjzHIFfL
2NrXegltOrde8DDWrb1NT2,0.341,0.982,0.0,0.113,-3.875,0.089,160.015,audio_features,0.174,spotify:track:2NrXegltOrde8DDWrb1NT2
3CHckDQRcziSa9F8xFISix,0.473,0.991,0.017,0.337,-5.815,0.0975,109.935,audio_features,0.115,spotify:track:3CHckDQRcziSa9F8xFISix
4LstirFqFV2FyJdWNxN14Y,0.181,0.972,2.89e-05,0.118,-5.686,0.3,149.759,audio_features,0.0365,spotify:track:4LstirFqFV2FyJdWNxN14Y
2qYT8non3ZHOtJrQ4kIFVV,0.406,0.971,0.0119,0.358,-4.274,0.15,160.01,audio_features,0.165,spotify:track:2qYT8non3ZHOtJrQ4kIFVV
54RBjf5EgXlqyBwnkKHUyd,0.435,0.988,0.00872,0.205,-3.953,0.153,138.04,audio_features,0.0967,spotify:track:54RBjf5EgXlqyBwnkKHUyd
4mRYkTFpuD19Cos7CES1Kz,0.311,0.982,1.35e-05,0.25,-5.461,0.113,165.02,audio_features,0.101,spotify:track:4mRYkTFpuD19Cos7CES1Kz
3wv8CrGyYukcqaffHX61H0,0.399,0.954,0.000572,0.281,-6.052,0.302,144.931,audio_features,0.0542,spotify:track:3wv8CrGyYukcqaffHX61H0
0XIMotKcpQaPSh5vuXMppR,0.404,0.978,0.000761,0.636,-4.245,0.36,150.026,audio_features,0.0378,spotify:track:0XIMotKcpQaPSh5vuXMppR
68A6mCpuzTJ0BfRjZpM3a9,0.41,0.981,0.00999,0.364,-4.075,0.171,135.182,audio_features,0.0512,spotify:track:68A6mCpuzTJ0BfRjZpM3a9
0JqiFhoNfAXUWngh2URvIg,0.505,0.942,0.0008,0.453,-5.456,0.095,109.945,audio_features,0.249,spotify:track:0JqiFhoNfAXUWngh2URvIg
1kr556vF1NiLfkq5xOswbu,0.434,0.985,0.000625,0.385,-4.443,0.36,139.778,audio_features,0.114,spotify:track:1kr556vF1NiLfkq5xOswbu
0DnMGIZcLzv3IvvU1RR9gx,0.307,0.993,2.2e-05,0.159,-4.732,0.197,192.062,audio_features,0.0676,spotify:track:0DnMGIZcLzv3IvvU1RR9gx
5VQymjM48L2PD26oPED9kB,0.48,0.983,0.00146,0.212,-5.07,0.14,125.015,audio_features,0.0728,spotify:track:5VQymjM48L2PD26oPED9kB
2I1yznfyfj5JDhVYL5XVs7,0.424,0.991,0.0212,0.281,-3.705,0.122,144.989,audio_features,0.153,spotify:track:2I1yznfyfj5JDhVYL5XVs7
4cUv1bEkIyyBd4R8XJfyJw,0.433,0.93,0.0139,0.627,-3.972,0.101,199.987,audio_features,0.516,spotify:track:4cUv1bEkIyyBd4R8XJfyJw
6Tl1OGHOJtGDwL0zGMYmgc,0.409,0.691,0.187,0.14,-9.132,0.0459,118.646,audio_features,0.108,spotify:track:6Tl1OGHOJtGDwL0zGMYmgc
1SldxgxQY8qqcdkqKMfnug,0.498,0.889,0.000587,0.227,-6.106,0.0397,120.024,audio_features,0.281,spotify:track:1SldxgxQY8qqcdkqKMfnug
3DLHwnWz3y7nxLQf023k7c,0.278,0.944,0.00575,0.111,-6.637,0.0829,109.673,audio_features,0.208,spotify:track:3DLHwnWz3y7nxLQf023k7c
6vsAUwTrWaqLMmwirTiu3P,0.441,0.718,0.535,0.0666,-8.381,0.0649,79.99,audio_features,0.215,spotify:track:6vsAUwTrWaqLMmwirTiu3P
3IWYHjTX1s9R6yFcmHgnNt,0.27,0.688,0.264,0.28,-8.353,0.0578,89.57,audio_features,0.13,spotify:track:3IWYHjTX1s9R6yFcmHgnNt
2BtYcKjUWRGTWDbweLhqBT,0.173,0.281,0.442,0.116,-12.29,0.0397,118.209,audio_features,0.113,spotify:track:2BtYcKjUWRGTWDbweLhqBT
0x75FeB2cdXbpnSQzRI1U9,0.509,0.927,0.00734,0.347,-6.357,0.0817,108.131,audio_features,0.195,spotify:track:0x75FeB2cdXbpnSQzRI1U9
7cn4zW2qo6tiuTkssHfzDH,0.456,0.766,0.131,0.0505,-7.479,0.0583,160.129,audio_features,0.138,spotify:track:7cn4zW2qo6tiuTkssHfzDH
0RvxYtPJcdcGNAk9fXx3bl,0.413,0.819,0.0209,0.0979,-7.474,0.0688,119.048,audio_features,0.151,spotify:track:0RvxYtPJcdcGNAk9fXx3bl
3NDQ8JV6Ipbxa6QaQMVrtu,0.439,0.852,0.00213,0.173,-6.8,0.0709,138.996,audio_features,0.0974,spotify:track:3NDQ8JV6Ipbxa6QaQMVrtu
6xrp9YkuP4F3iuyZaciG2C,0.216,0.92,0.0147,0.0657,-4.165,0.098,86.697,audio_features,0.431,spotify:track:6xrp9YkuP4F3iuyZaciG2C
62duewknNqt9fZhBoYAanE,0.387,0.925,0.00574,0.119,-6.383,0.086,109.306,audio_features,0.24,spotify:track:62duewknNqt9fZhBoYAanE
176YSFY1QzlgX00FIJYzXn,0.335,0.907,0.0161,0.392,-6.724,0.107,108.673,audio_features,0.271,spotify:track:176YSFY1QzlgX00FIJYzXn
7m36VnI4RGRMUMVCllZnfl,0.473,0.603,0.00664,0.138,-7.111,0.0357,137.959,audio_features,0.104,spotify:track:7m36VnI4RGRMUMVCllZnfl
5wLpRSdYys13AeH8o0V8aE,0.51,0.865,1.41e-05,0.0822,-6.604,0.0526,156.035,audio_features,0.408,spotify:track:5wLpRSdYys13AeH8o0V8aE
3hs3Xcbk1p2YHxmfcieLiU,0.548,0.734,0.000599,0.106,-8.547,0.0339,120.043,audio_features,0.145,spotify:track:3hs3Xcbk1p2YHxmfcieLiU
0h5OaST7FKfGsWFMD8fcsk,0.228,0.272,0.958,0.083,-15.212,0.0559,119.545,audio_features,0.0522,spotify:track:0h5OaST7FKfGsWFMD8fcsk
1xj9Mdr9jtBpRA6WqqMYbn,0.588,0.897,0.0102,0.139,-6.353,0.0484,108.006,audio_features,0.264,spotify:track:1xj9Mdr9jtBpRA6WqqMYbn
0pfuQHU0YfhmaHJ99W9lDb,0.274,0.596,0.0975,0.0918,-8.498,0.0423,93.217,audio_features,0.146,spotify:track:0pfuQHU0YfhmaHJ99W9lDb
6conLq3FI2EHqUuFc7LH6J,0.596,0.836,0.102,0.191,-7.282,0.0556,94.996,audio_features,0.23,spotify:track:6conLq3FI2EHqUuFc7LH6J
1dMabx7tqxUpeDYQAu8c7S,0.415,0.289,0.0123,0.17,-11.986,0.0317,93.954,audio_features,0.0783,spotify:track:1dMabx7tqxUpeDYQAu8c7S
06k4xnNG7NZEMPm1bE1YPI,0.44,0.628,0.0942,0.119,-9.48,0.038,119.148,audio_features,0.101,spotify:track:06k4xnNG7NZEMPm1bE1YPI
2eMHUxMoNUW7sNX54ghLVo,0.241,0.725,0.00111,0.183,-8.189,0.0405,104.316,audio_features,0.0855,spotify:track:2eMHUxMoNUW7sNX54ghLVo
45fan4fM25Y5lj8ogS9vDQ,0.53,0.883,3.51e-05,0.32,-7.806,0.0428,134.941,audio_features,0.37,spotify:track:45fan4fM25Y5lj8ogS9vDQ
4estc9tYBBwaV2YGdz1fav,0.404,0.565,0.876,0.115,-11.412,0.0394,163.024,audio_features,0.0793,spotify:track:4estc9tYBBwaV2YGdz1fav
3gtWK9ZOrwb0oSEUgv66HX,0.382,0.81,0.00424,0.11,-7.897,0.0806,92.563,audio_features,0.0663,spotify:track:3gtWK9ZOrwb0oSEUgv66HX
0nPuEmt09RYqaob7MOVR3P,0.453,0.831,2.29e-06,0.0921,-7.332,0.0425,138.992,audio_features,0.167,spotify:track:0nPuEmt09RYqaob7MOVR3P
6v9juA5CpZk7KIPRYk9N9L,0.486,0.902,0.000134,0.251,-5.617,0.062,89.997,audio_features,0.25,spotify:track:6v9juA5CpZk7KIPRYk9N9L
0fQFbT70jGyttQ3HZC3cNM,0.473,0.712,0.705,0.0973,-8.309,0.0466,160.083,audio_features,0.157,spotify:track:0fQFbT70jGyttQ3HZC3cNM
1L8T3pOmw8TVjxpgqRwYJn,0.414,0.493,0.757,0.19,-11.774,0.0419,137.945,audio_features,0.0885,spotify:track:1L8T3pOmw8TVjxpgqRwYJn
17pFXZt1WOSjNpriXOQuZc,0.586,0.484,0.0107,0.105,-11.945,0.0328,134.997,audio_features,0.203,spotify:track:17pFXZt1WOSjNpriXOQuZc
07BfeAk6ENDgc5VgzLd3as,0.446,0.455,0.0151,0.0894,-12.701,0.038,160.06,audio_features,0.128,spotify:track:07BfeAk6ENDgc5VgzLd3as
43TSPKwj0o1kJuU3Pe4q26,0.362,0.463,0.521,0.0979,-13.542,0.0471,160.017,audio_features,0.102,spotify:track:43TSPKwj0o1kJuU3Pe4q26
4fV5vLDsWZX3K7g8pTVJJS,0.533,0.567,0.17,0.121,-9.922,0.0411,137.977,audio_features,0.123,spotify:track:4fV5vLDsWZX3K7g8pTVJJS
5KoxT3w69A1cGjfbYAtgXl,0.44,0.628,0.0942,0.119,-9.48,0.038,119.148,audio_features,0.101,spotify:track:5KoxT3w69A1cGjfbYAtgXl
2WjGgNen6lzXWNW9FJ4EDB,0.241,0.725,0.00111,0.183,-8.189,0.0405,104.316,audio_features,0.0855,spotify:track:2WjGgNen6lzXWNW9FJ4EDB
4I6J70WuZHk9gWZUn3Fr7l,0.53,0.883,3.51e-05,0.32,-7.806,0.0428,134.941,audio_features,0.37,spotify:track:4I6J70WuZHk9gWZUn3Fr7l
3wynWk9f1EopMj2Y9P7ZOe,0.404,0.565,0.876,0.115,-11.412,0.0394,163.024,audio_features,0.0793,spotify:track:3wynWk9f1EopMj2Y9P7ZOe
5V1iITDlPnkahkAwQNSjOu,0.382,0.81,0.00424,0.11,-7.897,0.0806,92.563,audio_features,0.0663,spotify:track:5V1iITDlPnkahkAwQNSjOu
7otuvMjGhKikbOA3uUQ011,0.453,0.831,2.29e-06,0.0921,-7.332,0.0425,138.992,audio_features,0.167,spotify:track:7otuvMjGhKikbOA3uUQ011
3yAiB9u1w9sC31ffDsAOPu,0.486,0.902,0.000134,0.251,-5.617,0.062,89.997,audio_features,0.25,spotify:track:3yAiB9u1w9sC31ffDsAOPu
2OqrpVoHNCTVxQWCo9r5NJ,0.473,0.712,0.705,0.0973,-8.309,0.0466,160.083,audio_features,0.157,spotify:track:2OqrpVoHNCTVxQWCo9r5NJ
49279RQISCzrzVWmEslrj4,0.414,0.493,0.757,0.19,-11.774,0.0419,137.945,audio_features,0.0885,spotify:track:49279RQISCzrzVWmEslrj4
4E2aQvE4bTGDShce6er7EL,0.251,0.657,0.00541,0.463,-11.875,0.0558,144.953,audio_features,0.174,spotify:track:4E2aQvE4bTGDShce6er7EL
0NSlV3RyMbZ2H2nWrObsXN,0.285,0.65,0.0485,0.447,-11.36,0.0535,144.002,audio_features,0.418,spotify:track:0NSlV3RyMbZ2H2nWrObsXN
4VM3Vh5fVBitQX2689Q8yD,0.286,0.826,2.36e-06,0.737,-10.465,0.062,109.282,audio_features,0.143,spotify:track:4VM3Vh5fVBitQX2689Q8yD
0pI6dbMPQrOiaJ4qylgnQN,0.315,0.718,0.000571,0.434,-11.244,0.0523,127.026,audio_features,0.264,spotify:track:0pI6dbMPQrOiaJ4qylgnQN
1CpCLa0GoxnIprCduDFBvD,0.513,0.833,8.48e-05,0.701,-10.276,0.0754,119.904,audio_features,0.316,spotify:track:1CpCLa0GoxnIprCduDFBvD
7snUjQIDy4BntM4nNudUyp,0.28,0.824,0.684,0.369,-9.728,0.0829,118.125,audio_features,0.193,spotify:track:7snUjQIDy4BntM4nNudUyp
0ZIZAZR2K7LBvUbIf4XxQG,0.231,0.589,0.0379,0.677,-11.099,0.0439,89.12,audio_features,0.144,spotify:track:0ZIZAZR2K7LBvUbIf4XxQG
7x722wVl7HeGQXbbeGCLpN,0.146,0.613,0.000283,0.202,-12.233,0.167,161.616,audio_features,0.0389,spotify:track:7x722wVl7HeGQXbbeGCLpN
5oGhMQfHUpbi1JpQUvALgM,0.235,0.707,0.244,0.607,-9.627,0.108,180.169,audio_features,0.19,spotify:track:5oGhMQfHUpbi1JpQUvALgM
5pfIafAu45xgWXbv8v1zRF,0.299,0.786,0.00675,0.134,-10.098,0.0802,129.893,audio_features,0.356,spotify:track:5pfIafAu45xgWXbv8v1zRF
36ktXwzFxJ5gfOkzFy98pL,0.263,0.768,0.00413,0.688,-10.205,0.0838,112.227,audio_features,0.0578,spotify:track:36ktXwzFxJ5gfOkzFy98pL
6CfwYtEnSDgMxosLZ5Vbiu,0.511,0.809,0.249,0.451,-8.618,0.0721,117.964,audio_features,0.112,spotify:track:6CfwYtEnSDgMxosLZ5Vbiu
4a2GjzffBEBtaa3u6Im34R,0.311,0.744,0.0333,0.159,-7.842,0.0475,119.982,audio_features,0.138,spotify:track:4a2GjzffBEBtaa3u6Im34R
1dYfmWY3hX0WNKPoEwSZ4Q,0.0914,0.607,2.27e-06,0.089,-8.439,0.0515,77.955,audio_features,0.0364,spotify:track:1dYfmWY3hX0WNKPoEwSZ4Q
7khQrdng5Zj4bkpS7sQr17,0.573,0.923,0.000259,0.051,-5.509,0.0634,130.005,audio_features,0.445,spotify:track:7khQrdng5Zj4bkpS7sQr17
23G48RKz9osJ0JINJ9fc8Y,0.511,0.893,0.00118,0.121,-6.681,0.0479,89.98,audio_features,0.339,spotify:track:23G48RKz9osJ0JINJ9fc8Y
5W7oPYXq0iLn6KsAuMF6Ed,0.349,0.956,0.00504,0.501,-6.332,0.0734,120.092,audio_features,0.411,spotify:track:5W7oPYXq0iLn6KsAuMF6Ed
2SMWGgAT5C6IghiEiguY7I,0.459,0.859,4.76e-06,0.161,-6.854,0.0574,194.964,audio_features,0.786,spotify:track:2SMWGgAT5C6IghiEiguY7I
4gbbAqMUFDxWBbJLd01b6S,0.409,0.819,1.23e-05,0.267,-7.014,0.0495,125.076,audio_features,0.0319,spotify:track:4gbbAqMUFDxWBbJLd01b6S
2Wh5HvoC2dfqsjTts9cKtK,0.292,0.902,0.0214,0.441,-7.231,0.11,145.042,audio_features,0.239,spotify:track:2Wh5HvoC2dfqsjTts9cKtK
3w1eU4ZoEM4uiRJ0d3x2ik,0.229,0.534,0.00124,0.143,-9.667,0.0354,108.586,audio_features,0.0371,spotify:track:3w1eU4ZoEM4uiRJ0d3x2ik
4eXbdSRFdKjHAwaEtV4viK,0.511,0.809,0.24,0.451,-8.618,0.0721,117.964,audio_features,0.112,spotify:track:4eXbdSRFdKjHAwaEtV4viK
0m2E8XBTGkvzdAUc7NmoLN,0.313,0.744,0.0333,0.159,-7.842,0.0463,119.907,audio_features,0.136,spotify:track:0m2E8XBTGkvzdAUc7NmoLN
1jvcbZhf0ujxycRXPp84DC,0.216,0.607,2.27e-06,0.089,-8.439,0.0453,80.67,audio_features,0.0366,spotify:track:1jvcbZhf0ujxycRXPp84DC
3HQPQMl6jX1K558Pg7Pne6,0.573,0.923,0.000272,0.051,-5.512,0.0634,130.007,audio_features,0.451,spotify:track:3HQPQMl6jX1K558Pg7Pne6
4rfiN6K5IMCIloZ2hSg76J,0.511,0.893,0.00115,0.121,-6.682,0.0484,89.978,audio_features,0.325,spotify:track:4rfiN6K5IMCIloZ2hSg76J
2Vlw7k781aT9baCdtOhdxx,0.349,0.956,0.0052,0.501,-6.332,0.0734,120.094,audio_features,0.411,spotify:track:2Vlw7k781aT9baCdtOhdxx
3S1kSjfNJ29BcsvIgeUy2N,0.458,0.859,4.82e-06,0.161,-6.854,0.0574,194.965,audio_features,0.786,spotify:track:3S1kSjfNJ29BcsvIgeUy2N
6o7cH7jLvtFiUVghePmND2,0.409,0.819,1.23e-05,0.267,-7.014,0.0495,125.075,audio_features,0.0319,spotify:track:6o7cH7jLvtFiUVghePmND2
4u1z97YTpFaCdFNlcp3ggP,0.292,0.901,0.0211,0.441,-7.228,0.11,145.043,audio_features,0.239,spotify:track:4u1z97YTpFaCdFNlcp3ggP
4DPWsJp3MLiGiNVMlUwS9G,0.23,0.534,0.00126,0.143,-9.667,0.0353,108.695,audio_features,0.0371,spotify:track:4DPWsJp3MLiGiNVMlUwS9G
4ZRFZce3HPJjof2owDXdil,0.461,0.794,0.871,0.639,-9.665,0.0621,117.967,audio_features,0.0859,spotify:track:4ZRFZce3HPJjof2owDXdil
2Wov6nPQeKK75MI4mwh4X9,0.362,0.732,0.965,0.159,-9.061,0.0392,119.988,audio_features,0.0981,spotify:track:2Wov6nPQeKK75MI4mwh4X9
2JWECiOMIEMFQQcZacV6it,0.156,0.502,0.326,0.0938,-9.739,0.0446,161.254,audio_features,0.0368,spotify:track:2JWECiOMIEMFQQcZacV6it
3FAkRrpv1X9k5UCEKbIqMc,0.542,0.88,0.463,0.0407,-7.095,0.0634,129.991,audio_features,0.401,spotify:track:3FAkRrpv1X9k5UCEKbIqMc
7hdjJJLq3UCs4dsXOdX7Pm,0.45,0.879,0.776,0.135,-7.733,0.0487,180.041,audio_features,0.383,spotify:track:7hdjJJLq3UCs4dsXOdX7Pm
0QRvGCFXURh89PljzGBT0q,0.378,0.928,0.803,0.628,-6.821,0.0673,120.063,audio_features,0.448,spotify:track:0QRvGCFXURh89PljzGBT0q
0QAzrXhxol4MQUbmtKNlnk,0.582,0.896,0.878,0.178,-7.187,0.0367,97.5,audio_features,0.691,spotify:track:0QAzrXhxol4MQUbmtKNlnk
5Yt7kOEO5kDA4GhBd5EAc6,0.408,0.818,6.83e-06,0.321,-6.985,0.0465,125.059,audio_features,0.0331,spotify:track:5Yt7kOEO5kDA4GhBd5EAc6
6cuYSdejeQoh7ZDICW9do1,0.318,0.885,0.63,0.395,-7.077,0.0783,145.0,audio_features,0.216,spotify:track:6cuYSdejeQoh7ZDICW9do1
6THuTfLwedxY4UiVqyDBQI,0.152,0.573,0.018,0.151,-9.016,0.042,71.565,audio_features,0.0345,spotify:track:6THuTfLwedxY4UiVqyDBQI
49WItdy63vJpvc16sINhLx,0.384,0.667,0.878,0.0693,-10.875,0.051,177.982,audio_features,0.145,spotify:track:49WItdy63vJpvc16sINhLx
02xBH5rhmzaxRBiTdPgdcg,0.477,0.861,0.779,0.182,-11.692,0.0442,112.756,audio_features,0.293,spotify:track:02xBH5rhmzaxRBiTdPgdcg
4QZcg6fAq7qulCCV0JXAa8,0.266,0.713,0.88,0.102,-10.987,0.038,112.331,audio_features,0.272,spotify:track:4QZcg6fAq7qulCCV0JXAa8
2NU1a4pB1drvtziD83kUeB,0.204,0.887,0.893,0.0909,-11.049,0.051,144.019,audio_features,0.238,spotify:track:2NU1a4pB1drvtziD83kUeB
1ku7qd4Fwf1RBhe8uAb9U9,0.231,0.816,0.922,0.135,-11.35,0.0396,110.682,audio_features,0.44,spotify:track:1ku7qd4Fwf1RBhe8uAb9U9
05bcbFaMA1N80obRvU2PIB,0.16,0.728,0.939,0.129,-11.007,0.0402,86.695,audio_features,0.114,spotify:track:05bcbFaMA1N80obRvU2PIB
5NrbSSPmoH7Kh0wuW6yjn5,0.515,0.843,0.87,0.133,-10.145,0.0596,130.032,audio_features,0.116,spotify:track:5NrbSSPmoH7Kh0wuW6yjn5
3xGTGS9qNodHiPjBFp6xMb,0.526,0.848,0.822,0.162,-10.556,0.0457,120.043,audio_features,0.42,spotify:track:3xGTGS9qNodHiPjBFp6xMb
0ijJ88gGH9hSOsDITTNJAI,0.515,0.622,0.834,0.216,-10.621,0.0305,90.294,audio_features,0.495,spotify:track:0ijJ88gGH9hSOsDITTNJAI
3z7wICjBtwrzpfDjrJic4m,0.427,0.716,0.906,0.0854,-11.263,0.0525,180.008,audio_features,0.436,spotify:track:3z7wICjBtwrzpfDjrJic4m
53DscsCMGRsRQwpXyLltt6,0.282,0.702,0.934,0.105,-12.147,0.0373,109.138,audio_features,0.211,spotify:track:53DscsCMGRsRQwpXyLltt6
7CnDi0iQ8pj6iuUA2GdbyE,0.166,0.424,0.000746,0.111,-11.597,0.0451,185.855,audio_features,0.143,spotify:track:7CnDi0iQ8pj6iuUA2GdbyE
49fcdrXVDupB0Q2owGdmUG,0.541,0.718,0.115,0.0759,-8.635,0.0471,89.954,audio_features,0.189,spotify:track:49fcdrXVDupB0Q2owGdmUG
6YcvXaVYOpR44XQuN4xNfg,0.571,0.741,1.52e-05,0.121,-8.236,0.0306,120.074,audio_features,0.147,spotify:track:6YcvXaVYOpR44XQuN4xNfg
4jPUNVxPHGJdiwfQSP9f5W,0.483,0.584,2.74e-05,0.0602,-11.249,0.0251,95.258,audio_features,0.0885,spotify:track:4jPUNVxPHGJdiwfQSP9f5W
5e8bgiwA52JWbYmwzbHtlb,0.338,0.945,8.98e-05,0.197,-5.565,0.168,110.273,audio_features,0.0721,spotify:track:5e8bgiwA52JWbYmwzbHtlb
2eSYU2xy6DeuIqwCl7R0ay,0.23,0.337,0.861,0.118,-12.637,0.0381,93.0,audio_features,0.132,spotify:track:2eSYU2xy6DeuIqwCl7R0ay
2GaEcf43BX2rISLg6hwpRx,0.457,0.695,0.819,0.0803,-9.63,0.0512,179.995,audio_features,0.184,spotify:track:2GaEcf43BX2rISLg6hwpRx
5RaJOgsiaiE4SFDkoY4MvB,0.582,0.709,0.841,0.111,-9.447,0.0287,120.088,audio_features,0.177,spotify:track:5RaJOgsiaiE4SFDkoY4MvB
5tmuVkVliLIjT69l5t1w8O,0.433,0.597,0.536,0.0554,-12.439,0.0257,95.318,audio_features,0.0685,spotify:track:5tmuVkVliLIjT69l5t1w8O
6vSc0jXNQkcenXgJiQPPD3,0.375,0.951,0.128,0.108,-6.205,0.159,110.221,audio_features,0.0875,spotify:track:6vSc0jXNQkcenXgJiQPPD3
3u697QU7ODqPXv6VvV6VXO,0.291,0.815,0.0447,0.105,-8.0,0.103,177.991,audio_features,0.116,spotify:track:3u697QU7ODqPXv6VvV6VXO
6K0QGm6uw2190pQDqJnek7,0.496,0.955,0.00149,0.461,-6.655,0.092,112.662,audio_features,0.186,spotify:track:6K0QGm6uw2190pQDqJnek7
6zqrAN3xSWrTMTUE4vjgZB,0.295,0.874,0.0266,0.173,-7.054,0.0578,112.565,audio_features,0.159,spotify:track:6zqrAN3xSWrTMTUE4vjgZB
7zFO7g6AZaJKZOUBpLjM7u,0.211,0.964,0.403,0.447,-6.86,0.0823,144.036,audio_features,0.247,spotify:track:7zFO7g6AZaJKZOUBpLjM7u
1X09zeCqZK7uLSTEeK84oH,0.292,0.892,0.019,0.148,-6.748,0.0663,110.007,audio_features,0.349,spotify:track:1X09zeCqZK7uLSTEeK84oH
1s2Ky2iOgSPXYsZ1RtyBtd,0.178,0.899,0.000579,0.186,-6.32,0.0622,194.956,audio_features,0.0828,spotify:track:1s2Ky2iOgSPXYsZ1RtyBtd
42A9pLHYVYum5lbq4lGPif,0.59,0.922,0.876,0.135,-8.489,0.0802,130.039,audio_features,0.245,spotify:track:42A9pLHYVYum5lbq4lGPif
2CpRWY45BkoUzWZgrSRD0k,0.526,0.892,0.038,0.0973,-7.562,0.0667,120.031,audio_features,0.407,spotify:track:2CpRWY45BkoUzWZgrSRD0k
4pOfS2numgh9ARPBxeef9c,0.528,0.809,0.875,0.365,-5.512,0.0362,90.188,audio_features,0.579,spotify:track:4pOfS2numgh9ARPBxeef9c
48wq76JfkPRJ1D6BVQtCZZ,0.394,0.862,0.0208,0.0919,-6.449,0.0774,180.06,audio_features,0.31,spotify:track:48wq76JfkPRJ1D6BVQtCZZ
2tBd67cpkdg8jpr8bWI8fT,0.359,0.768,0.00069,0.0906,-8.071,0.0491,108.827,audio_features,0.156,spotify:track:2tBd67cpkdg8jpr8bWI8fT
6fD3zlHnqvsryn8fYbJJuS,0.543,0.795,0.635,0.233,-7.914,0.0521,95.012,audio_features,0.331,spotify:track:6fD3zlHnqvsryn8fYbJJuS
49NQLIUiGWdKP2gJv5tj0R,0.493,0.954,0.00269,0.495,-6.479,0.0925,112.657,audio_features,0.185,spotify:track:49NQLIUiGWdKP2gJv5tj0R
1HlrKlJUx5HvTeXJ7BxDFI,0.29,0.877,0.0254,0.174,-6.881,0.0586,112.718,audio_features,0.18,spotify:track:1HlrKlJUx5HvTeXJ7BxDFI
5uVZMVn5vXXR1CFftvXLTU,0.204,0.965,0.462,0.564,-6.703,0.0795,144.012,audio_features,0.238,spotify:track:5uVZMVn5vXXR1CFftvXLTU
1C3yWKJB1qcjBg4H7B7IHT,0.376,0.967,0.075,0.132,-5.216,0.136,148.013,audio_features,0.119,spotify:track:1C3yWKJB1qcjBg4H7B7IHT
7nnOyNid7ftcvM33hjw79R,0.26,0.976,0.00124,0.0967,-4.436,0.0852,135.074,audio_features,0.172,spotify:track:7nnOyNid7ftcvM33hjw79R
3GhGod9Ve38wYypwe7HXaa,0.151,0.918,0.9,0.0586,-6.602,0.0475,90.042,audio_features,0.536,spotify:track:3GhGod9Ve38wYypwe7HXaa
78YYmS9DCfyQGnfF7tj6hp,0.381,0.987,0.00659,0.113,-4.375,0.147,89.983,audio_features,0.0937,spotify:track:78YYmS9DCfyQGnfF7tj6hp
0E63sO52UPzcqrrIRtX3c8,0.175,0.991,0.267,0.412,-4.23,0.097,130.511,audio_features,0.216,spotify:track:0E63sO52UPzcqrrIRtX3c8
5NZEYpUJk0e26paBPm8Y5n,0.232,0.985,0.00309,0.366,-3.919,0.121,132.031,audio_features,0.224,spotify:track:5NZEYpUJk0e26paBPm8Y5n
1htdCsI7ANvx3sAz81KD2g,0.325,0.0306,0.907,0.0795,-23.464,0.0307,59.993,audio_features,0.0357,spotify:track:1htdCsI7ANvx3sAz81KD2g
1J6m4ScsZm2j1wAl9upllh,0.274,0.977,0.000407,0.327,-4.155,0.173,123.103,audio_features,0.0761,spotify:track:1J6m4ScsZm2j1wAl9upllh
0vVRXD680Q7twFZbqdaSrE,0.266,0.979,0.876,0.0793,-5.034,0.124,142.0,audio_features,0.066,spotify:track:0vVRXD680Q7twFZbqdaSrE
7ek7jEzuKfhuIVbCwhsdTv,0.344,0.974,0.589,0.118,-4.802,0.144,142.037,audio_features,0.0493,spotify:track:7ek7jEzuKfhuIVbCwhsdTv
63lzuPkE4FkPW7SPyDolSi,0.297,0.947,0.744,0.349,-4.77,0.123,101.99,audio_features,0.304,spotify:track:63lzuPkE4FkPW7SPyDolSi
1J2fFKEI5rlaNcga1Rxuof,0.36,0.951,0.563,0.148,-6.095,0.123,128.828,audio_features,0.0623,spotify:track:1J2fFKEI5rlaNcga1Rxuof
50V7HRjSnHdg2mUBlJzinP,0.521,0.758,0.858,0.181,-9.046,0.0421,95.87,audio_features,0.0643,spotify:track:50V7HRjSnHdg2mUBlJzinP
71y1e5ACbFrmp9SD6ZZgv8,0.263,0.98,0.0414,0.117,-4.994,0.105,136.03,audio_features,0.12,spotify:track:71y1e5ACbFrmp9SD6ZZgv8
4sRcxSpWaQ0BdWV5mu4Tl4,0.19,0.46,0.773,0.129,-8.291,0.0311,157.648,audio_features,0.0477,spotify:track:4sRcxSpWaQ0BdWV5mu4Tl4
